"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PTCH1",2036.8326204203,0.00885928216550659,0.06090089328944,0.849727084003843,0.93670245429367
"ERCC6L2",1584.30866278362,0.0513665773715468,0.0633340695006404,0.277192932646598,0.560403734165524
"HSD17B3",1752.32397908924,-0.0597484416194197,0.0856929685142492,0.154194939984221,0.429421221635696
"SLC35D2",592.23386652005,0.0814993012885673,0.0890513323858377,0.0581633670481495,0.269579355716226
"ZNF367",575.914690124029,-0.0598101183595934,0.0774233566315087,0.19302158541222,0.473447857706033
"HABP4",1972.97620265687,0.0350699028523507,0.0723951097682187,0.456875946200962,0.711044570117706
"CDC14B",595.998739182619,0.0955809043807903,0.0801108001135846,0.0406633120510107,0.225748628275027
"AAED1",290.407086089191,0.00781391629785568,0.0726684514495426,0.86796250667545,0.94453546937491
"LRRC2",40.3259829951551,0.014464900283606,0.0910751396443778,0.658198973935612,0.834139939455409
"OGFRL1",1389.34945620342,-0.0247369678545891,0.0699416627261943,0.602333937628749,0.801775231642889
"LOC106885036",22.7614018825325,0.0299080118520094,0.0983584198794907,0.285269489133025,NA
"B3GAT2",3498.17849525248,-0.0491182600410087,0.0470016928691916,0.229058493659154,0.514568450169296
"SMAP1",6210.59094862645,-0.0918671436138099,0.0367029705142025,0.00663120842142848,0.0945720672551064
"LOC106885058",496.296666893061,0.0117382425540356,0.0625963965648936,0.803254442088499,0.913692537946974
"FAM135A",2009.29291979796,0.0408822177695873,0.0581245941117942,0.374021131540278,0.646342829572484
"COL9A1",331.683121445109,0.0727271758814489,0.101487808888588,0.0551583367574001,0.262857604820754
"COL19A1",90.6107553316877,0.0517946578811501,0.0860276156754658,0.206519638908955,0.489341410004559
"LMBRD1",2791.4811258463,-0.0716194860297752,0.0434139810687663,0.0635580903118201,0.281644810452167
"ADGRB3",3259.85943923893,-0.049863585689949,0.037489474757629,0.147650804210592,0.420073993435672
"LOC106885019",311.904973595478,-0.00919446852498828,0.0837030929354663,0.822233508815137,0.92312727148747
"EYS",264.808746224136,-0.0544447682674919,0.0711144266235819,0.251300401993682,0.536283573276628
"LOC106885126",2377.76317939577,-0.037954668689815,0.0552173755359599,0.398291754246705,0.665745597582764
"MSH4",92.7151284394428,0.0563244721475163,0.107034081573207,0.0792074925409388,0.31470048760567
"RABGGTB",5468.37852463033,-0.100648915141986,0.0368087323122257,0.0030016769010506,0.0640671886133186
"LOC106885376",84.5280915965178,0.0102582496505573,0.0841916812656607,0.799950509793267,0.911738379675518
"SLC44A5",7375.44778428699,0.112976002811722,0.0669511034170647,0.0185247201035289,0.156241994123808
"LHX8",180.302541007558,-0.0423815585996482,0.101107009141379,0.158307662088822,0.434291964035436
"CRYZ",1066.26999103889,0.00137293823587127,0.0633381481230145,0.976814156423615,0.991482016144339
"TYW3",290.689592935658,-0.0284827513239175,0.0760800175459656,0.535807507663912,0.76417065710674
